key,count
wnt16---fzd7_lrp6,6
wnt16---fzd7_lrp5,6
wnt16---fzd4_lrp6,6
pdcd1lg2---rgmb,6
gdf6---bmpr1a_bmpr2,6
wnt16---fzd6_lrp5,6
col1a1---itga10_itgb1,6
tgfb2---acvr1b_tgfbr2,6
col1a1---itga11_itgb1,6
tgfb2---acvr1c_tgfbr2,6
wnt16---fzd5_lrp6,6
col1a1---itga1_itgb1,6
wnt16---fzd5_lrp5,6
col1a1---itga2_itgb1,6
col1a1---itga3_itgb1,6
wnt16---fzd6_lrp6,6
wnt10b---fzd7_lrp5,6
thbs1---itgav_itgb3,6
wnt10b---fzd6_lrp6,6
wnt10b---fzd6_lrp5,6
col2a1---cd44,6
wnt10b---fzd5_lrp6,6
wnt10b---fzd5_lrp5,6
wnt10b---fzd4_lrp6,6
wnt10b---fzd4_lrp5,6
wnt10b---fzd3_lrp6,6
wnt10b---fzd3_lrp5,6
pcsk9---aplp2,6
wnt10b---fzd2_lrp5,6
wnt10b---fzd1_lrp6,6
col2a1---itga10_itgb1,6
wnt10b---fzd1_lrp5,6
wnt10b---fzd10_lrp6,6
wnt10b---fzd10_lrp5,6
col2a1---itga11_itgb1,6
thbs2---itga3_itgb1,6
thbs2---itgav_itgb3,6
col2a1---itga1_itgb1,6
col2a1---itga2_itgb1,6
wnt10b---fzd2_lrp6,6
col1a2---itgav_itgb8,6
papln---nectin4,6
gdf7---bmpr1a_bmpr2,6
col1a2---sdc1,6
gdf7---bmpr1b,6
col1a2---sdc4,6
areg---egfr_erbb2,6
gdf7---bmpr1b_bmpr2,6
mllt4---pvrl1,6
tgm2---gpr56,6
mllt4---pvrl3,6
dcn---tlr2,6
gdf9---acvr1b_bmpr2,6
itgb2---thy1,6
dcn---tlr4,6
scgb3a1---notch3,6
tgs1---rxra,6
wnt10b---fzd9_lrp6,6
wnt10b---fzd9_lrp5,6
wnt10b---fzd8_lrp6,6
wnt10b---fzd8_lrp5,6
thbs1---itga3_itgb1,6
wnt10b---fzd7_lrp6,6
gdnf---gfra1_ret,6
mllt4---pvrl4,6
wnt3---fzd2_lrp5,6
p4hb---mttp,6
sema3a---nrp1_plxna4,6
wnt3---fzd1_lrp6,6
sema3a---nrp1_plxna3,6
sema3a---nrp1_plxna2,6
wnt3---fzd1_lrp5,6
sema3a---nrp1_plxna1,6
wnt3---fzd10_lrp6,6
wnt3---fzd10_lrp5,6
itga4_itgb1---vcam1,6
wnt2---fzd1_lrp5,6
gdf2---acvrl1_bmpr2,6
wnt2b---fzd9_lrp6,6
wnt2b---fzd9_lrp5,6
wnt2b---fzd8_lrp6,6
wnt2b---fzd8_lrp5,6
cntn2---cntn2_cntnap2,6
wnt2b---fzd7_lrp6,6
wnt2b---fzd7_lrp5,6
wnt2b---fzd6_lrp6,6
lrig1---egfr,6
cntn6---notch1,6
itga4_itgb7---vcam1,6
wnt3---fzd8_lrp5,6
nodal---acvr1c_acvr2b_cfc1,6
wnt3---fzd7_lrp6,6
wnt3---fzd7_lrp5,6
nodal---cfc1,6
nodal---smad3,6
wnt3---fzd6_lrp6,6
wnt3---fzd6_lrp5,6
dkk4---kremen1,6
dkk3---kremen1,6
sema3b---nrp2_plxna4,6
sema3b---nrp1_plxna1,6
wnt3---fzd5_lrp6,6
wnt3---fzd5_lrp5,6
wnt3---fzd4_lrp6,6
wnt3---fzd4_lrp5,6
sema3b---nrp2_plxna2,6
sema3b---nrp2_plxna1,6
sema3b---nrp1_plxna4,6
wnt3---fzd3_lrp6,6
wnt3---fzd3_lrp5,6
sema3b---nrp1_plxna3,6
sema3b---nrp1_plxna2,6
wnt3---fzd2_lrp6,6
sema3b---nrp2_plxna3,6
wnt2---fzd8_lrp6,6
wnt2---fzd8_lrp5,6
wnt2---fzd7_lrp6,6
wnt2---fzd7_lrp5,6
wnt2---fzd6_lrp6,6
wnt2---fzd6_lrp5,6
tgfb1---acvr1b_tgfbr2,6
tgfb1---acvr1c_tgfbr2,6
sele---ceacam1,6
wnt2---fzd5_lrp6,6
wnt2---fzd5_lrp5,6
wnt2b---fzd6_lrp5,6
wnt2---fzd4_lrp5,6
izumo1---izumo1r,6
wnt2---fzd3_lrp6,6
wnt2---fzd3_lrp5,6
sectm1---cd7,6
wnt2---fzd2_lrp6,6
dhh---ptch2_smo,6
wnt2---fzd2_lrp5,6
gdf5---bmpr1a_bmpr2,6
gdf5---bmpr1b_bmpr2,6
wnt2---fzd1_lrp6,6
wnt2---fzd4_lrp6,6
wnt2b---fzd5_lrp6,6
wnt2b---fzd5_lrp5,6
fgf21---klb,6
tgfa---egfr_erbb2,6
wnt2b---fzd4_lrp6,6
wnt2b---fzd4_lrp5,6
wnt2b---fzd3_lrp6,6
wnt2b---fzd3_lrp5,6
wnt2b---fzd2_lrp6,6
wnt2b---fzd2_lrp5,6
wnt2b---fzd1_lrp6,6
wnt2---fzd9_lrp5,6
gdf3---acvr1b,6
wnt2b---fzd10_lrp6,6
wnt2b---fzd10_lrp5,6
gdf3---acvr1b_acvr2a_cfc1,6
cspg4---itga3_itgb1,6
gdf3---acvr1b_acvr2b_cfc1,6
hebp1---grm7,6
gdf3---acvr1c,6
gdf3---acvr1c_acvr2a_cfc1,6
gdf3---acvr1c_acvr2b_cfc1,6
itga9_itgb1---vcam1,6
wnt2---fzd9_lrp6,6
wnt4---fzd7_lrp6,6
wnt9a---fzd6_lrp5,6
bmp15---bmpr1b_bmpr2,6
wnt9a---fzd5_lrp6,6
wnt9a---fzd5_lrp5,6
wnt9a---fzd4_lrp6,6
s100a4---egfr,6
wnt9a---fzd4_lrp5,6
wnt9a---fzd3_lrp6,6
wnt9a---fzd3_lrp5,6
wnt9a---fzd2_lrp6,6
bmp10---acvrl1_bmpr2,6
cdh1---itgae_itgb7,6
wnt9a---fzd1_lrp6,6
wnt9a---fzd1_lrp5,6
wnt9a---fzd10_lrp6,6
wnt9a---fzd10_lrp5,6
wnt9a---fzd10,6
wnt8b---lrp5,6
wnt8b---fzd9_lrp6,6
s100a4---erbb2,6
wnt8b---fzd9_lrp5,6
wnt8b---fzd8_lrp6,6
ccl7---darc,6
wnt9a---fzd2_lrp5,6
wnt9b---fzd10_lrp5,6
ccl26---ccr5,6
sptan1---ptpra,6
sptbn2---ptpra,6
wnt9b---fzd10,6
bmp4---bmpr1b_bmpr2,6
bmp4---bmpr1a_bmpr2,6
spx---galr3,6
mt-rnr2---mtnr1a,6
mt-rnr2---grm7,6
mt-rnr2---adra2a,6
wnt9a---fzd6_lrp6,6
mstn---acvr1b_acvr2a,6
gp1ba---itgam_itgb2,6
wnt9a---fzd9_lrp6,6
wnt9a---fzd9_lrp5,6
ncam1---ncam1,6
s100a10---trpv6,6
wnt9a---fzd8_lrp6,6
bmp2---bmpr1b_bmpr2,6
wnt9a---fzd8_lrp5,6
bmp2---bmpr1a_bmpr2,6
wnt9a---fzd7_lrp6,6
wnt9a---fzd7_lrp5,6
mstn---acvr1b_acvr2b,6
wnt8b---fzd1_lrp6,6
ccn2---lrp1,6
ccn2---lrp6,6
ccn2---ntrk1,6
wnt8b---fzd1_lrp5,6
wnt8b---fzd10_lrp6,6
fn1---itgav_itgb8,6
fn1---itgav_itgb6,6
fn1---itgav_itgb3,6
fn1---itgav_itgb1,6
shh---ptch1_smo,6
c3---itgam_itgb2,6
fn1---itga8_itgb1,6
pf4---ackr1,6
fn1---itga5_itgb1,6
fn1---itga4_itgb7,6
shank1---lphn2,6
fn1---itga4_itgb1,6
shank1---lphn1,6
fn1---itga3_itgb1,6
shank1---bai2,6
wnt8a---lrp5,6
fn1---itga2b_itgb3,6
wnt8b---fzd10_lrp5,6
c3---itgax_itgb2,6
wnt8b---fzd8_lrp5,6
s100a9---ager,6
wnt8b---fzd7_lrp6,6
gpha2---epha6,6
wnt8b---fzd7_lrp5,6
wnt8b---fzd6_lrp6,6
wnt8b---fzd6_lrp5,6
wnt8b---fzd5_lrp6,6
ccl8---darc,6
wnt8b---fzd5_lrp5,6
ccn2---itgam,6
fn1---sdc4,6
wnt8b---fzd4_lrp5,6
wnt8b---fzd3_lrp6,6
wnt8b---fzd3_lrp5,6
saa1---cd36,6
ccn1---itgam,6
ccn1---itgav,6
shh---ptch2_smo,6
wnt8b---fzd2_lrp6,6
ccn1---itgb2,6
wnt8b---fzd2_lrp5,6
ccn2---itga5,6
wnt8b---fzd4_lrp6,6
bmp8b---bmpr1a_bmpr2,6
wnt9b---fzd9_lrp6,6
spp1---itga5_itgb1,6
wnt9b---fzd9_lrp5,6
inhbb---acvr1c_acvr2b,6
bmp8b---acvr1_bmpr2,6
bmp8b---acvr1_acvr2b,6
bmp8b---acvr1_acvr2a,6
spp1---itga8_itgb1,6
rps27a---tgfbr2,6
rps27a---tlr4,6
wnt9b---fzd10_lrp6,6
inhbc---acvr1b_acvr2a,6
inhbc---acvr1b_acvr2b,6
bmp8a---bmpr1a_bmpr2,6
bmp8a---acvr2b,6
bmp8a---acvr2a,6
bmp8a---acvr1_bmpr2,6
inhbc---acvr1c_acvr2a,6
bmp8a---acvr1_acvr2b,6
bmp8a---acvr1_acvr2a,6
inhbc---acvr1c_acvr2b,6
spp1---itga9_itgb1,6
bmp8a---bmpr1b_bmpr2,6
rps27a---smad3,6
rps27a---ripk1,6
rps27a---lrp2,6
rps27a---ldlr,6
rps27a---tgfbr1,6
inhbb---acvr1b_acvr2a,6
inhbb---acvr1b_acvr2b,6
inhba---smad3,6
rps27a---fgfr2,6
inhba---acvr1b_acvr2b,6
rps27a---erbb2,6
wnt9b---lrp6,6
rps27a---adrb2,6
sost---lrp4,6
pik3cd-as1---ly6g6c,6
nampt---itga5_itgb1,6
ccl4l1---ccr5,6
cxcl1---darc,6
spon1---lrp8,6
spon2---itgb1,6
ccl5---darc,6
inhbb---acvr1c_acvr2a,6
spp1---itga4_itgb1,6
bmp8b---bmpr1b_bmpr2,6
inhba---acvr1b_acvr2a,6
wnt9b---fzd4,6
bmp6---acvr1_bmpr2,6
inhbe---eng,6
bmp6---acvr1_acvr2b,6
cxcl11---dpp4,6
bmp6---acvr1_acvr2a,6
slit1---flrt3,6
wnt9b---fzd3_lrp6,6
wnt9b---fzd3_lrp5,6
bmp5---hjv,6
wnt9b---fzd2_lrp6,6
wnt9b---fzd8_lrp6,6
wnt9b---fzd2_lrp5,6
bmp5---bmpr1a_bmpr2,6
wnt9b---fzd1_lrp6,6
btc---egfr_erbb2,6
btc---erbb2_erbb4,6
cxcl12---dpp4,6
pglyrp1---trem1,6
bmp5---acvr1_bmpr2,6
bmp5---acvr1_acvr2b,6
bmp5---acvr1_acvr2a,6
wnt9b---fzd1_lrp5,6
bmp5---bmpr1b_bmpr2,6
spp1---itgav_itgb1,6
wnt9b---fzd8_lrp5,6
wnt9b---fzd8,6
bmp7---bmpr1b_bmpr2,6
inhbe---acvr1b_acvr2a,6
inhbe---acvr1b_acvr2b,6
wnt9b---fzd7_lrp6,6
bmp7---bmpr1a_bmpr2,6
inhbe---acvr1c_acvr2a,6
wnt9b---fzd7_lrp5,6
spp1---itgav_itgb3,6
wnt9b---fzd4_lrp5,6
inhbe---acvr1c_acvr2b,6
spp1---itgav_itgb5,6
bmp7---acvr1_bmpr2,6
bmp7---acvr1_acvr2b,6
bmp7---acvr1_acvr2a,6
wnt9b---fzd6_lrp5,6
spp1---itgav_itgb6,6
wnt9b---fzd5_lrp6,6
wnt9b---fzd5_lrp5,6
bmp6---bmpr1b_bmpr2,6
wnt9b---fzd4_lrp6,6
bmp6---bmpr1a_bmpr2,6
wnt9b---fzd6_lrp6,6
gdf10---acvr1b_acvr2a,6
wnt6---fzd9_lrp6,6
wnt6---fzd9_lrp5,6
ngf---sorcs2,6
cdh4---cdh4,6
wnt6---fzd8_lrp6,6
wnt6---fzd8_lrp5,6
wnt6---fzd7_lrp6,6
cdh5---cdh5,6
ngf---trpv1,6
dsg1---dsc3,6
wnt8a---fzd9_lrp6,6
figf---kdr,6
figf---itga9,6
figf---flt4,6
wnt6---fzd7_lrp5,6
wnt6---fzd6_lrp6,6
wnt6---fzd6_lrp5,6
fgg---itgb3,6
wnt6---fzd5_lrp6,6
wnt6---fzd5_lrp5,6
wnt6---fzd4_lrp6,6
wnt6---fzd4_lrp5,6
figf---nrp2,6
gdf1---acvr1b_acvr2a_cfc1,6
syk---fcgr2a,6
wnt7a---fzd6_lrp6,6
ghrl---tbxa2r,6
gdf1---acvr1b_acvr2b_cfc1,6
wnt7a---fzd6_lrp5,6
wnt7a---fzd5_lrp6,6
wnt7a---fzd5_lrp5,6
gdf1---acvr1c_acvr2a_cfc1,6
gdf1---acvr1c_acvr2b_cfc1,6
wnt7a---fzd4_lrp6,6
cdh2---cdh2,6
cdh1---cdh1,6
wnt7a---fzd3_lrp6,6
ghrl---ptger3,6
wnt7a---fzd3_lrp5,6
cdh1---itga2_itgb1,6
wnt7a---fzd2_lrp6,6
wnt7a---fzd2_lrp5,6
wnt7a---fzd1_lrp6,6
wnt7a---fzd1_lrp5,6
wnt7a---fzd10_lrp6,6
wnt7a---fzd10_lrp5,6
cdh15---cdh15,6
wnt7a---fzd4_lrp5,6
sema3g---nrp2_plxna4,6
sema3g---nrp2_plxna3,6
sema3g---nrp2_plxna2,6
sema3g---nrp2_plxna1,6
gdf11---bmpr1b,6
gdf11---bmpr2,6
dsc1---dsg4,6
sema3f---nrp2_plxna4,6
sema3f---nrp2_plxna3,6
draxin---dcc,6
pecam1---pecam1,6
wnt6---fzd3_lrp6,6
sema3f---nrp2_plxna1,6
dmp1---itgb3,6
cgb---lhcgr,6
cgb8---sirpa,6
dmp1---itgav_itgb3,6
wnt4---fzd9_lrp6,6
wnt4---fzd9_lrp5,6
wnt4---fzd8_lrp6,6
wnt4---fzd8_lrp5,6
chad---itga2_itgb1,6
wnt4---fzd8,6
sema3f---nrp2_plxna2,6
ceacam1---havcr2,6
wnt6---fzd3_lrp5,6
wnt6---fzd2_lrp6,6
wnt6---fzd2_lrp5,6
wnt6---fzd1_lrp6,6
dsc3---dsg4,6
wnt6---fzd1_lrp5,6
wnt6---fzd10_lrp6,6
wnt6---fzd10_lrp5,6
ceacam1---sele,6
ceacam5---ceacam1,6
ccl18---pitpnm3,6
dsc2---dsg4,6
ceacam6---ceacam1,6
dsc2---dsg3,6
ceacam6---ceacam8,6
sema4a---nrp1_plxna4,6
ceacam8---ceacam1,6
sema4a---nrp1_plxna3,6
sema4a---nrp1_plxna2,6
reln---itga3_itgb1,6
sema4a---nrp1_plxna1,6
sema4a---nrp1,6
cxcl5---darc,6
gdf11---acvr1b_acvr2b,6
wnt8a---fzd2_lrp5,6
wnt8a---fzd1_lrp6,6
rln2---rxfp3,6
wnt8a---fzd1_lrp5,6
wnt8a---fzd10_lrp6,6
c5orf55---traf2,6
wnt8a---fzd10_lrp5,6
mif---cd44,6
nectin2---cd96,6
kal1---sdc2,6
wnt7b---fzd9_lrp6,6
wnt7a---fzd7_lrp5,6
wnt7b---fzd8_lrp6,6
cd177---pecam1,6
wnt7b---fzd8_lrp5,6
wnt7b---fzd8,6
cd1d---ceacam5,6
kal1---fgfr1,6
cxcl2---dpp4,6
mif---cd74_cxcr2,6
wnt7b---fzd7_lrp6,6
mif---cd74_cxcr4,6
wnt7b---fzd7_lrp5,6
wnt7b---fzd9_lrp5,6
wnt8a---fzd9_lrp5,6
shank1---adgrl2,6
mrc1---ptprc,6
wnt8a---fzd8_lrp6,6
wnt8a---fzd8_lrp5,6
wnt8a---fzd8,6
mpz---mpz,6
sftpd---lair1,6
gcg---dpp4,6
wnt8a---fzd7_lrp6,6
wnt8a---fzd7_lrp5,6
wnt8a---fzd2_lrp6,6
wnt8a---fzd6_lrp5,6
wnt8a---fzd5_lrp6,6
wnt8a---fzd5_lrp5,6
mdk---itga6_itgb1,6
wnt8a---fzd4_lrp6,6
mdk---itga4_itgb1,6
wnt8a---fzd4_lrp5,6
wnt8a---fzd4,6
wnt8a---fzd3_lrp6,6
grn---clec4m,6
grn---egfr,6
wnt8a---fzd3_lrp5,6
wnt8a---fzd6_lrp6,6
madcam1---itga4_itgb7,6
wnt7b---fzd1_lrp6,6
mmrn2---cd248,6
serpinf1---plxdc2,6
wnt7b---fzd1_lrp5,6
wnt7b---fzd10_lrp6,6
wnt7b---fzd10_lrp5,6
cd44---sele,6
cx3cl1---itgav,6
cadm1---cadm3,6
cadm1---crtam,6
wnt7b---fzd6_lrp6,6
cd55---adgre2,6
cadm1---nectin3,6
dspp---itgav_itgb1,6
cd55---cd97,6
wnt7a---fzd9_lrp6,6
wnt7a---fzd9_lrp5,6
cadm3---nectin3,6
wnt7a---fzd8_lrp6,6
nfasc---cntn1_cntnap1,6
wnt7a---fzd8_lrp5,6
wnt7a---fzd7_lrp6,6
dspp---itgav_itgb6,6
wnt7b---fzd6_lrp5,6
mif---egfr,6
cd200---cd200r1l,6
wnt7b---fzd5_lrp6,6
wnt7b---fzd5_lrp5,6
cd209---ceacam1,6
negr1---negr1,6
wnt7b---fzd5,6
ccl2---darc,6
wnt7b---fzd4_lrp6,6
wnt7b---fzd4_lrp5,6
wnt7b---fzd2_lrp5,6
mmrn2---clec14a,6
cd28---cd80,6
wnt7b---fzd3_lrp6,6
wnt7b---fzd3_lrp5,6
cd36---tlr4,6
cd36---tlr6,6
cd40lg---itga2b_itgb3,6
cd40lg---itga5_itgb1,6
mmrn2---cd93,6
wnt7b---fzd2_lrp6,6
mag---mag,6
cd40lg---itgam_itgb2,6
dspp---itgb1,6
angpt2---itga5_itgb1,6
egf---egfr_erbb2,6
col6a5---itga10_itgb1,6
col6a5---itga11_itgb1,6
col6a5---itga1_itgb1,6
col6a5---itga2_itgb1,6
col6a5---itga3_itgb1,6
col6a5---itga9_itgb1,6
col6a5---itgav_itgb8,6
col6a5---sdc4,6
krtap4-12---dlk2,6
il6---il6r_il6st,6
lgals3---lag3,6
col6a6---cd44,6
col6a6---itga10_itgb1,6
col6a6---itga11_itgb1,6
il25---il17ra_il17rb,6
col6a6---itga1_itgb1,6
col6a6---itga2_itgb1,6
col6a6---itga3_itgb1,6
col6a6---itga9_itgb1,6
tp53---tnfrsf10d,6
col6a6---itgav_itgb8,6
col6a6---sdc4,6
hsp90aa1---itgb3,6
tnn---itga2b_itgb3,6
tnn---itga8_itgb1,6
tnn---itga9_itgb1,6
tnn---itgav_itgb3,6
tnn---itgav_itgb6,6
tnn---sdc1,6
tnn---sdc4,6
tnr---itga2b_itgb3,6
col6a3---sdc4,6
tnr---itga8_itgb1,6
tnr---itga9_itgb1,6
col6a5---cd44,6
tnr---itgav_itgb6,6
tnr---sdc1,6
tnr---sdc4,6
tnxb---itga2b_itgb3,6
tnxb---itga8_itgb1,6
tnxb---itga9_itgb1,6
tnxb---itgav_itgb3,6
tnxb---itgav_itgb6,6
tnxb---sdc1,6
tnxb---sdc4,6
hp---cd163,6
crlf1---cntfr,6
tnr---itgav_itgb3,6
col9a3---itga11_itgb1,6
col9a3---itga1_itgb1,6
col9a3---itga2_itgb1,6
col9a3---itga3_itgb1,6
col9a3---itga9_itgb1,6
col9a3---itgav_itgb8,6
col9a3---itgb1,6
col9a3---sdc1,6
col9a3---sdc4,6
comp---itga3_itgb1,6
comp---itgav_itgb3,6
il24---il20ra_il20rb,6
comp---sdc4,6
amh---amhr2_bmpr1a,6
amelx---cd63,6
nptx2---nptxr,6
vip---ramp1,6
il21---il21r_il2rg,6
ibsp---itgav_itgb3,6
ibsp---itgav_itgb5,6
ibsp---itgb3,6
il20---il20ra_il20rb,6
ptn---itgav_itgb3,6
ocln---ocln,6
comp---itgb1,6
il24---il10rb,6
ang---plxnb2,6
col9a1---gp6,6
col9a1---itga10_itgb1,6
col9a1---itga11_itgb1,6
col9a1---itga1_itgb1,6
col9a1---itga2_itgb1,6
col9a1---itga3_itgb1,6
col9a1---itga9_itgb1,6
col9a1---itgav_itgb8,6
col9a1---itgb1,6
col9a1---sdc1,6
col9a3---itga10_itgb1,6
col9a2---gp6,6
col9a2---itga10_itgb1,6
col9a2---itga11_itgb1,6
col9a2---itga1_itgb1,6
col9a2---itga2_itgb1,6
col9a2---itga3_itgb1,6
col9a2---itga9_itgb1,6
col9a2---itgav_itgb8,6
col9a2---itgb1,6
col9a2---sdc1,6
col9a2---sdc4,6
col9a3---gp6,6
col9a1---sdc4,6
col4a6---itga10_itgb1,6
col4a6---itga11_itgb1,6
col4a6---itga1_itgb1,6
tnc---itga2b_itgb3,6
col4a6---itga2_itgb1,6
col4a6---itga3_itgb1,6
tnc---itga8_itgb1,6
vwf---itga2b_itgb3,6
tnc---itga9_itgb1,6
tnc---itgav_itgb3,6
tnc---itgav_itgb6,6
hmgb1---tlr9,6
col4a6---itgav_itgb8,6
hla-drb1---cd4,6
col4a6---sdc1,6
col4a6---sdc4,6
tnf---celsr2,6
tnf---flt4,6
hla-e---cd8a,6
tnf---ptprs,6
anxa2---tlr2,6
anxa2---robo4,6
col6a1---gp6,6
hla-f---cd8a,6
col4a6---itga9_itgb1,6
col4a4---itga2_itgb1,6
col4a4---itga3_itgb1,6
il6---hrh1,6
col4a4---itga9_itgb1,6
apoa1---abca1,6
csf2---csf2ra_csf2rb,6
col4a4---itgav_itgb8,6
hla-c---kir2dl2,6
hla-c---kir2ds1,6
pyy---dpp4,6
col4a4---sdc1,6
col4a6---gp6,6
col4a5---gp6,6
col4a5---itga10_itgb1,6
col4a5---itga11_itgb1,6
col4a5---itga1_itgb1,6
col4a5---itga2_itgb1,6
col4a5---itga3_itgb1,6
col4a5---itga9_itgb1,6
col4a5---itgav_itgb8,6
hla-dra---cd4,6
col4a5---sdc1,6
col4a5---sdc4,6
vwf---itgav_itgb3,6
col4a4---sdc4,6
col6a3---itga11_itgb1,6
col6a3---itga1_itgb1,6
col6a3---itga2_itgb1,6
col6a3---itga3_itgb1,6
il34---ptprz1,6
nppb---dpp4,6
angptl4---itgav_itgb3,6
col6a3---itga9_itgb1,6
angptl4---itga5_itgb1,6
angptl4---gpihbp1,6
col6a3---itgav_itgb8,6
col6a1---itga10_itgb1,6
vtn---itgav_itgb5,6
angptl3---itgav_itgb3,6
vtn---itgav_itgb3,6
vtn---itgav_itgb1,6
vtn---itga8_itgb1,6
angptl2---lilrb2,6
angptl2---itga5_itgb1,6
vtn---itga2b_itgb3,6
angptl1---itga1_itgb1,6
il32---itgb3,6
il31---il31ra_osmr,6
hmgb1---tlr2,6
vtn---itgav_itgb8,6
col6a1---itga11_itgb1,6
col6a1---itga1_itgb1,6
col6a1---itga2_itgb1,6
col6a1---itga3_itgb1,6
col6a1---itga9_itgb1,6
col6a1---itgav_itgb8,6
col6a1---sdc1,6
col6a1---sdc4,6
hla-g---cd8a,6
col6a2---gp6,6
col6a2---itga10_itgb1,6
col6a2---itga11_itgb1,6
col6a3---itga10_itgb1,6
col6a2---itga2_itgb1,6
col6a2---itga3_itgb1,6
col6a2---itga9_itgb1,6
col6a2---itgav_itgb8,6
il37---il18r1_il18rap,6
col6a2---sdc1,6
col6a2---sdc4,6
il36rn---il1rl2,6
il36g---il36rn,6
col6a3---cd44,6
hmgb1---ager,6
tnfsf12---cd163,6
col6a2---itga1_itgb1,6
lama5---itgav_itgb8,6
lama5---itga9_itgb1,6
lama5---itga7_itgb1,6
lama5---itga6_itgb4,6
lama5---itga6_itgb1,6
lama5---itga3_itgb1,6
lama5---itga2_itgb1,6
lama5---itga1_itgb1,6
nrg2---erbb2_erbb3,6
nrg2---erbb2_erbb4,6
lama5---cd44,6
vip---dpp4,6
lama4---sv2a,6
lama4---itgav_itgb8,6
lama4---itga9_itgb1,6
nrg3---erbb2_erbb4,6
lama4---itga7_itgb1,6
lama4---itga6_itgb4,6
lama4---itga6_itgb1,6
lama4---itga3_itgb1,6
nrg4---erbb2_erbb4,6
lama4---itga2_itgb1,6
adm---ramp1,6
lama4---itga1_itgb1,6
f11r---itgal_itgb2,6
ifnk---ifnar1,6
ifnk---ifnar1_ifnar2,6
afdn---nectin3,6
afdn---ephb6,6
afdn---ephb3,6
afdn---ephb2,6
afdn---epha7,6
ifnw1---ifnar1_ifnar2,6
lamb1---itgav_itgb8,6
lamb1---itga9_itgb1,6
lamb1---itga7_itgb1,6
nrg1---itgav_itgb3,6
lamb1---itga6_itgb1,6
lamb1---itga3_itgb1,6
lamb1---itga2_itgb1,6
lamb1---itga1_itgb1,6
exoc3-as1---traf2,6
lamb1---cd44,6
nrg1---egfr,6
nrg1---erbb2_erbb3,6
lama5---sv2a,6
nrg1---erbb2_erbb4,6
igf1---itga6_itgb4,6
igf1---itgav_itgb3,6
lamb1---itga6_itgb4,6
lama2---itga7_itgb1,6
lama2---itga6_itgb4,6
fadd---fas,6
lama2---itga6_itgb1,6
lama1---itga1_itgb1,6
lama1---itga2_itgb1,6
ihh---ptch1_smo,6
ihh---ptch2_smo,6
ada---dpp4,6
lama2---itga3_itgb1,6
lama1---itga3_itgb1,6
igf2---itga6_itgb4,6
lama2---itga1_itgb1,6
lama2---cd44,6
adcyap1---dpp4,6
adamts3---ccbe1,6
lama1---itgav_itgb8,6
fam3c---lifr,6
fam3c---glra2,6
lama1---itga6_itgb1,6
lama1---itga9_itgb1,6
lama1---itga7_itgb1,6
lama1---itga6_itgb4,6
vcam1---ezr,6
lama2---itga2_itgb1,6
igf2---itgav_itgb3,6
fcer2---itgax_itgb2,6
fcer2---itgav_itgb3,6
lama4---cd44,6
lama3---sv2a,6
vegfa---flt1_kdr,6
fcer2---itgam_itgb2,6
lama3---itgav_itgb8,6
lama3---itga9_itgb1,6
lama3---itga7_itgb1,6
lama3---itga6_itgb4,6
lama3---itga6_itgb1,6
lama2---itga9_itgb1,6
lama3---itga3_itgb1,6
lama3---itga3,6
lama3---itga2_itgb1,6
prg4---tlr2,6
prg4---tlr4,6
lama3---itga1_itgb1,6
lama3---cd44,6
lama2---sv2a,6
il10---il10ra_il10rb,6
nrtn---gfra2_ret,6
vcl---itgb5,6
lama2---itgav_itgb8,6
prg4---cd44,6
lamc2---itga3_itgb1,6
lamc2---itga2_itgb1,6
lamc2---itga1_itgb1,6
tslp---crlf2,6
lamc2---cd44,6
pth---lrp6,6
lamc1---sv2a,6
fgf1---tgfbr3,6
ifna1---ifnar1_ifnar2,6
ttr---ngfr,6
lamc1---itgav_itgb8,6
l1cam---itgav_itgb3,6
ifna10---ifnar1_ifnar2,6
lamc1---itga7_itgb1,6
lamc1---itga6_itgb4,6
lamc1---itga6_itgb1,6
ifna14---ifnar1_ifnar2,6
lamc1---itga3_itgb1,6
lamc1---itga2_itgb1,6
il1b---il1r1_il1rap,6
ifna16---ifnar1_ifnar2,6
lamc1---itga1_itgb1,6
ifna17---ifnar1_ifnar2,6
postn---itgav_itgb3,6
lamc1---itga9_itgb1,6
il2---il2rb_il2rg,6
icam1---itgal_itgb2,6
vip---avpr1a,6
icam1---itgam_itgb2,6
icam1---itgax_itgb2,6
icam2---itgal_itgb2,6
icam2---itgam_itgb2,6
icam3---cd209,6
lamc3---sv2a,6
alkal2---ltk,6
alkal1---ltk,6
lamc2---itga6_itgb1,6
lamc3---itga9_itgb1,6
lamc3---itga7_itgb1,6
lamc3---itga6_itgb4,6
lamc3---itga6_itgb1,6
lamc3---itga3_itgb1,6
lamc3---itga2_itgb1,6
lamc3---itga1_itgb1,6
lamc2---sv2a,6
lamc2---itgav_itgb8,6
lamc2---itga9_itgb1,6
lamc2---itga7_itgb1,6
lamc2---itga6_itgb4,6
lamc3---itgav_itgb8,6
il17f---il17ra_il17rc,6
lamb3---cd44,6
il17c---il17ra_il17re,6
il17c---il17ra,6
lamb2---sv2a,6
vegfc---flt4_kdr,6
lamb2---itgav_itgb8,6
fgb---itgb3,6
lamb2---itga9_itgb1,6
il17a---il17ra_il17rc,6
lamb2---itga7_itgb1,6
